-2.18901269476218,-79.8802673780558
-2.1887876991758,-79.8800863868158
-2.18844183453564,-79.8799177612546
-2.18797689466686,-79.8797682656621
-2.18749040291055,-79.8795570488665
-2.18718899457618,-79.8794221023622
-2.18709048328873,-79.8793653457692
-2.18709048328873,-79.8793653457692
-2.18709048328873,-79.8793653457692
-2.18709555267931,-79.879354031953
-2.18694933347888,-79.8792969849948
-2.18694933347888,-79.8792969849948
-2.18694933347888,-79.8792969849948
-2.17426739056032,-79.8791120527708
-2.17401585466203,-79.8793263272036
-2.17350369775798,-79.8793566177765
-2.17289335453929,-79.8793268125609
-2.172291031852,-79.8793841514464
-2.17171220480766,-79.879409209315
-2.17127669709978,-79.8794299362061
-2.17097862014895,-79.8794755868651
-2.17091946187979,-79.8794774997563
-2.17091946187979,-79.8794774997563
-2.17091946187979,-79.8794774997563
-2.17091946187979,-79.8794774997563
-2.17083177121229,-79.8794823141741
-2.17079333170839,-79.8794866095954
-2.1707854115027,-79.8794909233575
-2.17077492894781,-79.8794875325322
-2.17076932984319,-79.8794838730081
-2.17070572827835,-79.8794840815469
-2.17042934322568,-79.8795096866828
-2.17012614206726,-79.8795137862116
-2.17007953738748,-79.8795133454037
-2.17013700828301,-79.8795047234329
-2.17013700828301,-79.8795047234329
-2.17017247361638,-79.8794990339548
-2.17001315473688,-79.879518827903
-2.16967283574653,-79.8795566616509
-2.16919679983668,-79.8795909554041
-2.16864927123804,-79.8796302737948
-2.16805882011452,-79.8796819012539
-2.16745044562115,-79.8797231970643
-2.16689557442573,-79.87975380118
-2.15062484414687,-79.8929872472337
-2.16633707880166,-79.8797865674371
-2.16516409900518,-79.8798616113845
-2.16454741216916,-79.8798970937433
-2.16392423250269,-79.8799241053546
-2.16332087474093,-79.8799492125615
-2.1627954078428,-79.8799659336173
-2.16232207326059,-79.8799233412387
-2.16195853049623,-79.8799031438582
-2.161815981839,-79.8799178909022
-2.16178270226131,-79.8799252521149
-2.16178270226131,-79.8799252521149
-2.16178270226131,-79.8799252521149
-2.16178270226131,-79.8799252521149
-2.16178812260346,-79.8799189677632
-2.16167956170404,-79.8799335004956
-2.16124931365122,-79.8800496426032
-2.16076891804103,-79.8801275818173
-2.16022231510834,-79.8801851165313
-2.15963989850975,-79.8802054508615
-2.1590343555936,-79.880239692908
-2.15837928138353,-79.8802739136427
-2.15768308102924,-79.8802482167397
-2.15696046523933,-79.8801460670577
-2.1562867302932,-79.8799284107347
-2.1557864291874,-79.8795418954282
-2.15528918320092,-79.8791376992826
-2.15466413685702,-79.8789288948411
-2.15398937755441,-79.8787873528913
-2.15348826581723,-79.8784746613172
-2.15304993362757,-79.8781048563962
-2.15254367149379,-79.8777269245365
-2.1519804882081,-79.8773756401953
-2.15138288297936,-79.8770682320476
-2.15074963768497,-79.876798179499
-2.15008529775971,-79.8765981939452
-2.14945823643117,-79.8764529670554
-2.14895448913529,-79.8763257381138
-2.14863330189307,-79.876296392707
-2.14853814016918,-79.8762872902533
-2.14853814016918,-79.8762872902533
-2.14853814016918,-79.8762872902533
-2.14846070758435,-79.8762738432051
-2.14820308485844,-79.876292957634
-2.14782100744595,-79.8763362802503
-2.14731662513836,-79.876391730834
-2.14671985785002,-79.8764673919216
-2.14606876784511,-79.8765881179992
-2.14540220474516,-79.8767800586191
-2.14472695925403,-79.8770126775665
-2.14406311474704,-79.8772421311152
-2.14354916081445,-79.8774439250293
-2.14309385261536,-79.877717594877
-2.14256952738036,-79.8779701396343
-2.14202918012561,-79.8782837930531
-2.14162419678697,-79.8786506490197
-2.14139362635903,-79.8790742692747
-2.14122092539882,-79.8795368776477
-2.14112880561553,-79.8798318776247
-2.14139666666667,-79.8810116666667
-2.14124166666667,-79.8810483333333
-2.14111833333333,-79.8810116666667
-2.14116666666667,-79.880745
-2.14133,-79.8803066666667
-2.14153666666667,-79.8797816666667
-2.14162166666667,-79.8794316666667
-2.14161166666667,-79.8793516666667
-2.14160666666667,-79.8793516666667
-2.14160666666667,-79.8793516666667
-2.14160666666667,-79.8793516666667
-2.14160666666667,-79.8793516666667
-2.14160666666667,-79.8793516666667
-2.14160666666667,-79.8793516666667
-2.14160666666667,-79.8793516666667
-2.14168666666667,-79.8790983333333
-2.14194166666667,-79.8787333333333
-2.14236833333333,-79.8783516666667
-2.14278166666667,-79.8781333333333
-2.14306833333333,-79.8779733333333
-2.14350166666667,-79.8777483333333
-2.14405333333333,-79.8774683333333
-2.14473,-79.8771833333333
-2.145505,-79.876885
-2.14632833333333,-79.8766716666667
-2.14718833333333,-79.8765333333333
-2.14810333333333,-79.87649
-2.14901,-79.87655
-2.14991666666667,-79.876725
-2.15081166666667,-79.8769916666667
-2.15168833333333,-79.8773783333333
-2.15251666666667,-79.877865
-2.15327333333333,-79.8784533333333
-2.15401166666667,-79.8790883333333
-2.15469833333333,-79.8797183333333
-2.15549833333333,-79.8802133333333
-2.15641,-79.880475
-2.157345,-79.8805683333333
-2.15826,-79.88058
-2.15913666666667,-79.8805083333333
-2.159885,-79.880435
-2.16052166666667,-79.88039
-2.161185,-79.88034
-2.16185833333333,-79.8802916666667
-2.16257,-79.8802333333333
-2.16331666666667,-79.8801866666667
-2.16409,-79.880145
-2.16488166666667,-79.88009
-2.16572,-79.8800416666667
-2.16657,-79.8799833333333
-2.16745333333333,-79.8799266666667
-2.16834,-79.8798866666667
-2.16917166666667,-79.8798416666667
-2.16998,-79.8797816666667
-2.17070833333333,-79.87971
-2.1715,-79.8796666666667
-2.17239333333333,-79.8796133333333
-2.17332,-79.8795716666667
-2.17419833333333,-79.8794633333333
-2.17494,-79.87906
-2.17577,-79.8788783333333
-2.17664666666667,-79.8787483333333
-2.17752333333333,-79.8786316666667
-2.17834333333333,-79.87866
-2.17913833333333,-79.8788216666667
-2.17994833333333,-79.8789933333333
-2.18077333333333,-79.8791916666667
-2.18429833333333,-79.8825666666667
-2.18484,-79.8826333333333
-2.18526666666667,-79.8827133333333
-2.185705,-79.88277
-2.18601166666667,-79.8828333333333
-2.18631333333333,-79.882895
-2.18669666666667,-79.8829983333333
-2.18718666666667,-79.88313
-2.18761666666667,-79.8832516666667
-2.18803333333333,-79.8833766666667
-2.18849166666667,-79.8834666666667
-2.18897833333333,-79.8835666666667
-2.18941666666667,-79.8836483333333
-2.18971833333333,-79.8837116666667
-2.18983333333333,-79.8836483333333
-2.18990666666667,-79.8834316666667
-2.18993333333333,-79.8832516666667
-2.18991166666667,-79.8832233333333
-2.18991166666667,-79.8832233333333
-2.18991166666667,-79.8832233333333
-2.18991166666667,-79.8832233333333
-2.18991333333333,-79.8831216666667
-2.18995833333333,-79.8829116666667
-2.19000833333333,-79.8826116666667
-2.19008333333333,-79.8822916666667
-2.19012666666667,-79.8821416666667
-2.19012,-79.882105
-2.19012,-79.882105
-2.19012,-79.882105
-2.19020833333333,-79.882025
-2.190325,-79.882065
-2.19033833333333,-79.8820466666667
-2.1417908,-79.8804836
-2.1417941,-79.8803994
-2.1417941,-79.8803994
-2.1417941,-79.8803994
-2.1417941,-79.8803994
-2.1417941,-79.8803994
-2.1417941,-79.8803994
-2.1417941,-79.8803994
-2.1417941,-79.8803994
-2.1417941,-79.8803994
-2.1417707,-79.8804221
-2.14167,-79.880486
-2.141561,-79.8806245
-2.1414647,-79.8808638
-2.1414107,-79.8809543
-2.1414082,-79.8809562
-2.1414082,-79.8809562
-2.1413461,-79.8810043
-2.1411412,-79.8810476
-2.1411123,-79.880854
-2.1412356,-79.8804407
-2.1413947,-79.8799345
-2.1415249,-79.8794668
-2.1415679,-79.8793187
-2.1415719,-79.8793052
-2.1415719,-79.8793052
-2.1415719,-79.8793052
-2.1415719,-79.8793052
-2.1415719,-79.8793052
-2.1415719,-79.8793052
-2.1415719,-79.8793052
-2.1416062,-79.879193
-2.1417789,-79.8788612
-2.142146,-79.8784506
-2.1426267,-79.8781765
-2.1429222,-79.8780171
-2.1432996,-79.8778337
-2.1438324,-79.8775758
-2.1444695,-79.8773131
-2.1452174,-79.8770277
-2.1460179,-79.8767598
-2.1468633,-79.8765977
-2.1477546,-79.8765201
-2.1486763,-79.8765217
-2.1495817,-79.8766511
-2.1504815,-79.8769059
-2.1513612,-79.8772567
-2.1522028,-79.8777037
-2.152973,-79.8782439
-2.1537031,-79.8788602
-2.1543878,-79.879509
-2.1551374,-79.8800876
-2.1560231,-79.8804212
-2.1569775,-79.8805218
-2.1579056,-79.8805603
-2.1588013,-79.8805263
-2.1596205,-79.880455
-2.1602567,-79.8804035
-2.1609334,-79.8803747
-2.1615955,-79.8803246
-2.1622967,-79.8802724
-2.1630277,-79.8802151
-2.1637881,-79.8801702
-2.1645723,-79.8801189
-2.1653885,-79.8800664
-2.1662506,-79.8800138
-2.167125,-79.8799468
-2.1680135,-79.8799034
-2.1688683,-79.879856
-2.169696,-79.879815
-2.1704331,-79.8797503
-2.1711828,-79.8796971
-2.1720539,-79.87965
-2.1729599,-79.8795941
-2.1738696,-79.8795294
-2.1746505,-79.8792032
-2.1754265,-79.8789123
-2.1762997,-79.8787975
-2.1771831,-79.8786667
-2.1780274,-79.8786109
-2.1838905,-79.8822967
-2.1843588,-79.8824257
-2.1848089,-79.8825325
-2.1852226,-79.8826239
-2.1856465,-79.8827342
-2.1859316,-79.8828251
-2.1861821,-79.8829039
-2.1865704,-79.8830014
-2.187049,-79.8831371
-2.1875081,-79.8832517
-2.1879279,-79.8833489
-2.1883929,-79.8834251
-2.188899,-79.8835196
-2.1893072,-79.8836079
-2.189623,-79.883693
-2.189733,-79.8836651
-2.1898105,-79.8833829
-2.1898185,-79.8831759
-2.1898078,-79.8831411
-2.1898078,-79.8831411
-2.1898078,-79.8831411
-2.1898078,-79.8831411
-2.1897974,-79.8830797
-2.189893,-79.8829012
-2.1899623,-79.8826149
-2.1900414,-79.8823098
-2.1900953,-79.8820878
-2.190133,-79.882082
-2.1901037,-79.8821234
-2.1901037,-79.8821234
-2.1901037,-79.8821234
-2.1901037,-79.8821234
-2.1901037,-79.8821234
-2.1900951,-79.882144
-2.14178228048709,-79.880393765915
-2.14179956751695,-79.8803703733377
-2.14179956751695,-79.8803703733377
-2.14179956751695,-79.8803703733377
-2.14179956751695,-79.8803703733377
-2.14179956751695,-79.8803703733377
-2.14179356637235,-79.8804707579432
-2.14179356637235,-79.8804707579432
-2.14179356637235,-79.8804707579432
-2.14179356637235,-79.8804707579432
-2.14175646449887,-79.880462086227
-2.14161805663304,-79.8805287157915
-2.14153064094005,-79.8807008866242
-2.14144433590078,-79.8808975044597
-2.14142072518625,-79.8809248075816
-2.14141288213695,-79.8809377108365
-2.14141145961632,-79.8809508184322
-2.14128662664333,-79.8810018568616
-2.14112897974684,-79.8809426118122
-2.14118617695736,-79.8806807292353
-2.141302733365,-79.88025105181
-2.14146201592742,-79.8797129471166
-2.14155125734118,-79.8793953259273
-2.14157033410013,-79.8793457667539
-2.14157033410013,-79.8793457667539
-2.14157033410013,-79.8793457667539
-2.14157033410013,-79.8793457667539
-2.14157033410013,-79.8793457667539
-2.14157378701958,-79.879340802938
-2.14157608351863,-79.8793542182224
-2.14157478812262,-79.879344858845
-2.1416708866178,-79.8791000427504
-2.14191257190414,-79.8786820104309
-2.14232798684999,-79.878275095271
-2.1427183721595,-79.8780559068845
-2.14301379547201,-79.8779147674866
-2.1435015653131,-79.8776996230083
-2.14406536544067,-79.8774542043865
-2.14474262139141,-79.8771781647695
-2.14552312508952,-79.8768826743746
-2.14632670346666,-79.8766688851758
-2.14720197706238,-79.8765247247421
