2.477980421361770380e-01,-2.349825522376592701e+00,1.000000000000000000e+00
2.197923017782724420e-01,-2.490471718609631235e+00,1.000000000000000000e+00
9.012576428638425785e-01,2.733594482664608583e-02,1.000000000000000000e+00
6.960350478792339812e-01,-2.072625915661696350e-01,1.000000000000000000e+00
6.936925347639950612e-01,-4.080199000211441329e-01,1.000000000000000000e+00
7.305275461403764048e-01,-7.142613573170000230e-01,1.000000000000000000e+00
8.043889777325305968e-01,-9.006509316028860068e-01,1.000000000000000000e+00
5.153755209027731654e-01,6.758562422575753459e-01,1.000000000000000000e+00
4.139452941770287997e-01,1.055669566087123812e+00,1.000000000000000000e+00
3.779040130236723805e-01,7.350151953065727772e-01,1.000000000000000000e+00
3.587919610971596063e-01,-7.183618060884602308e-01,1.000000000000000000e+00
1.251505789544443026e+00,5.913554272700507486e-01,1.000000000000000000e+00
1.188455763833519141e+00,2.360092068970140733e-01,1.000000000000000000e+00
1.251190411664925062e+00,3.646353197544991431e-01,1.000000000000000000e+00
1.015002436237983918e+00,4.548457231561867098e-01,1.000000000000000000e+00
1.002454334725908502e+00,1.425913819287768503e-01,1.000000000000000000e+00
8.830243517095440753e-01,-7.803858609910353517e-01,1.000000000000000000e+00
9.133203129572238232e-01,6.072495902509723598e-01,1.000000000000000000e+00
1.014851278321743377e+00,8.238139718352234242e-01,1.000000000000000000e+00
4.522340323294173348e-01,-1.986638334253505223e+00,1.000000000000000000e+00
2.265200232208840203e-01,7.487152121171529728e-01,1.000000000000000000e+00
2.040272909107245514e-01,1.055127126906768575e+00,1.000000000000000000e+00
8.544971617952905329e-02,1.312936954109824805e+00,1.000000000000000000e+00
-7.490317327078686860e-02,1.215552214138637899e+00,1.000000000000000000e+00
-1.421098150105696012e-01,1.056880131383435062e+00,1.000000000000000000e+00
-2.851691240436923236e-01,8.465110445658521332e-01,1.000000000000000000e+00
-5.082982451417585867e-01,8.120031602707616925e-01,1.000000000000000000e+00
-6.628428469386579147e-01,9.797310565349427458e-01,1.000000000000000000e+00
-1.025317846607356476e+00,1.195342435169576945e+00,1.000000000000000000e+00
-1.194547380985054197e+00,1.259800345944465549e+00,1.000000000000000000e+00
-1.572048664170356158e+00,1.370370292034938986e+00,1.000000000000000000e+00
-1.939874578158606644e+00,1.074940871049211211e+00,1.000000000000000000e+00
-2.200579076637759535e+00,5.799632860489858377e-01,1.000000000000000000e+00
-1.758833220115131546e+00,5.560672020992925013e-01,1.000000000000000000e+00
-2.388390943459049343e+00,6.730273376783791894e-01,1.000000000000000000e+00
1.710671232386680451e-01,-1.513395344991132374e+00,1.000000000000000000e+00
5.456114471989191861e-01,-2.101936696952356964e+00,1.000000000000000000e+00
-8.536771120155445258e-01,-9.915564603618780559e-01,1.000000000000000000e+00
-7.916785713289142823e-01,-8.735585690443818940e-01,1.000000000000000000e+00
9.186885145325309754e-01,2.638254231228622237e-01,1.000000000000000000e+00
1.197342119347057476e+00,1.869657384389745124e-03,1.000000000000000000e+00
8.322202091922694667e-01,-8.055343584811107405e-02,1.000000000000000000e+00
9.712315297315399221e-01,-1.129398020904494704e+00,1.000000000000000000e+00
8.240262886992907321e-01,-1.463768025975984433e+00,1.000000000000000000e+00
7.974896309630064017e-01,-1.908298614143019822e+00,1.000000000000000000e+00
-6.552748801245369958e-02,-1.610203388088879306e+00,1.000000000000000000e+00
-3.990441526744477607e-01,-1.611830831312773160e+00,1.000000000000000000e+00
-5.522434875151417399e-01,-1.329519966779846074e+00,1.000000000000000000e+00
-8.458670048849602496e-01,-7.785655286834242128e-01,1.000000000000000000e+00
-6.025340385874222715e-01,-4.649099223345152243e-01,1.000000000000000000e+00
-2.560950961325034747e-01,-7.124699581255007630e-02,1.000000000000000000e+00
5.919042784549408687e-01,2.898712069209090636e-01,1.000000000000000000e+00
7.819193779666621102e-01,2.750955833812599449e-01,1.000000000000000000e+00
2.765347452221029734e-01,1.176121036772945105e+00,1.000000000000000000e+00
-1.068680173316554960e+00,6.334882467652868110e-01,1.000000000000000000e+00
-8.354416462908582641e-01,1.196005147808080871e+00,1.000000000000000000e+00
6.935525875931386475e-01,1.015155467392913957e+00,1.000000000000000000e+00
9.547356494528590476e-01,9.683301444309202477e-01,1.000000000000000000e+00
1.092678883552519853e+00,6.494102617243283637e-01,1.000000000000000000e+00
1.289778862304307161e+00,7.582182523787821538e-01,1.000000000000000000e+00
-6.641710940866492052e-01,-5.749556463187345257e-01,1.000000000000000000e+00
-2.925004621728619081e-02,-8.965270743186180002e-01,1.000000000000000000e+00
1.143117220500128317e+00,8.065236764264650526e-01,1.000000000000000000e+00
5.658383089222404072e-01,1.020805450873781606e+00,1.000000000000000000e+00
-9.992620542684733653e-01,2.360619486713008697e-01,1.000000000000000000e+00
1.236960393464452190e+00,-1.406022106023864460e+00,2.000000000000000000e+00
5.211266264864243825e-01,-4.585753386751467153e-01,1.000000000000000000e+00
-2.507809016600697216e-01,-1.058904014534477911e+00,1.000000000000000000e+00
-4.893739989495055620e-01,-1.459443957570394579e+00,1.000000000000000000e+00
-2.327258042423982487e-01,-1.637856887366991643e+00,1.000000000000000000e+00
-5.881730299377126991e-01,-1.837004626705225796e+00,1.000000000000000000e+00
-6.951648049615209990e-01,-2.052888985039656333e+00,1.000000000000000000e+00
-1.403847073513146526e+00,1.422321258188641968e+00,1.000000000000000000e+00
-1.622162715410254474e+00,1.487997510491763764e+00,1.000000000000000000e+00
-1.827006835711243893e+00,1.411923265343279166e+00,1.000000000000000000e+00
-2.042680983157260322e+00,1.296551098414775227e+00,1.000000000000000000e+00
-2.043320686548969700e+00,1.064100823801422679e+00,1.000000000000000000e+00
5.076748580387167170e-02,-1.467592994581350840e+00,1.000000000000000000e+00
-6.287345559808477091e-01,2.312941421847515902e-02,1.000000000000000000e+00
-2.336222206464060869e-01,5.958251357523004499e-01,1.000000000000000000e+00
-1.173464244513056365e-01,4.288559268360799259e-01,1.000000000000000000e+00
-1.725688105588328303e-01,2.474989424593211362e-01,1.000000000000000000e+00
-1.466792497588270239e+00,-5.657977761624077839e-01,-1.000000000000000000e+00
-1.851672977876507975e+00,-5.368106462295076931e-01,-1.000000000000000000e+00
-7.460437418862615466e-01,7.655201045221716738e-01,-1.000000000000000000e+00
5.148225363245491071e-01,8.314319703742919510e-01,-1.000000000000000000e+00
3.690488412371171756e-01,-3.913965911150383593e-03,-1.000000000000000000e+00
6.910108739316005444e-01,-5.379255993187210816e-01,-1.000000000000000000e+00
8.815571034732291311e-01,-2.524155950009080995e-01,-1.000000000000000000e+00
9.141891804866121296e-01,-5.498521714881241529e-01,-1.000000000000000000e+00
-1.778548206752437189e+00,1.192150992498988593e+00,-1.000000000000000000e+00
-1.716501837963267940e+00,3.524959696522055319e-01,-1.000000000000000000e+00
-1.687811169721527893e+00,1.918701448041602031e-01,-1.000000000000000000e+00
-1.651499104181324284e+00,6.334662661444022402e-02,-1.000000000000000000e+00
-1.975743345400130302e+00,5.747093807013065048e-01,-1.000000000000000000e+00
-2.150568383681487283e+00,9.115650549225080557e-01,-1.000000000000000000e+00
3.746115024126040471e-01,-1.861152475184460142e+00,-1.000000000000000000e+00
-2.141882894117002945e+00,-1.897532879238828796e-01,-1.000000000000000000e+00
-2.084982538221585635e+00,-3.869774245626543818e-01,-1.000000000000000000e+00
-1.863147363776060272e+00,-1.275268593127111938e+00,-1.000000000000000000e+00
-1.730587125758896949e+00,-1.591270750889610675e+00,-1.000000000000000000e+00
-1.536283886047224323e+00,-1.448742252138729425e+00,-1.000000000000000000e+00
-1.321048930716442582e+00,-1.209437791876231572e+00,-1.000000000000000000e+00
-1.003549910879118379e+00,-1.110742840648742735e+00,-1.000000000000000000e+00
-1.142478825380343510e+00,-1.175979453143423115e+00,-1.000000000000000000e+00
9.179510832917299190e-01,-3.878711697680773951e-01,-1.000000000000000000e+00
7.651356853600106422e-01,-1.701786697482633004e+00,-1.000000000000000000e+00
9.246099358852761796e-01,-1.301199099101847834e+00,-1.000000000000000000e+00
7.933655592071910956e-01,-2.099124736452970375e+00,-1.000000000000000000e+00
7.768053163736128308e-01,-2.275770793335221143e+00,-1.000000000000000000e+00
-6.452337523789277718e-01,-1.167118050939970564e+00,-1.000000000000000000e+00
-7.244027822058359822e-01,-1.019349017492309661e+00,-1.000000000000000000e+00
-5.468836470134454952e-01,-3.154841655872719919e-01,-1.000000000000000000e+00
1.180713109762857038e-02,1.655630028811204135e-01,-1.000000000000000000e+00
1.840895948510165303e-01,2.933670470685924569e-01,-1.000000000000000000e+00
5.177170613631875140e-01,4.612702393207828155e-01,-1.000000000000000000e+00
-1.280779784125533283e+00,5.144563771073110692e-01,-1.000000000000000000e+00
-1.467564489317043863e+00,5.643076297935311070e-01,-1.000000000000000000e+00
-1.635082015214394779e+00,5.856426332786619504e-01,-1.000000000000000000e+00
-2.236712568007164226e+00,3.692049084936107062e-01,-1.000000000000000000e+00
-2.374851516867976908e+00,1.689442736303265746e-01,-1.000000000000000000e+00
-2.360004763929314020e+00,-3.689898378996435413e-02,-1.000000000000000000e+00
-2.357681851337122048e+00,-2.391311642935050885e-01,-1.000000000000000000e+00
-2.375449396212630404e+00,-5.093066215736212765e-01,-1.000000000000000000e+00
-2.407422146867874702e+00,-7.011535876640162535e-01,-1.000000000000000000e+00
-2.431001766839595124e+00,-8.453587781867305528e-01,-1.000000000000000000e+00
-2.360230836430917023e+00,-3.452697962533289311e-01,-1.000000000000000000e+00
-2.373567793142650650e+00,3.699987894286367873e-01,-1.000000000000000000e+00
-8.914272288963424051e-01,7.323285043671255989e-01,-1.000000000000000000e+00
9.618194971718574404e-01,5.216228198293593188e-01,-1.000000000000000000e+00
1.325096408240331369e+00,9.780762896100597681e-01,-1.000000000000000000e+00
1.319315187755402574e+00,1.224034793746197503e+00,-1.000000000000000000e+00
1.308995611356089217e+00,1.468176553828153486e+00,-1.000000000000000000e+00
-1.175692688569333205e-01,5.226920657861344743e-02,-1.000000000000000000e+00
-5.534498126425865111e-02,-4.379911839608295887e-01,-1.000000000000000000e+00
4.748757679639718510e-01,-1.619656048190473152e+00,-1.000000000000000000e+00
7.051497987833728054e-01,-2.411134485836424979e+00,-1.000000000000000000e+00
-9.437447274939796474e-03,-6.041181453803272650e-01,-1.000000000000000000e+00
6.623813502887893057e-02,-8.250603443970790929e-01,-1.000000000000000000e+00
7.526234832106283579e-02,-1.121872476163682908e+00,-1.000000000000000000e+00
-1.963641210289770456e+00,-2.041995011767764046e-01,-1.000000000000000000e+00
-7.074749144103031906e-02,-1.526741939882946486e+00,-1.000000000000000000e+00
3.718258138470342256e-01,-2.358221802565730663e+00,-1.000000000000000000e+00
5.720476354589039136e-01,-1.966883880767747561e+00,-1.000000000000000000e+00
5.222733848171370319e-01,-1.776007119037962712e+00,-1.000000000000000000e+00
1.426953364578936179e-01,-1.722202803452590913e+00,-1.000000000000000000e+00
-1.044974081328808868e+00,4.473376363595737426e-01,-1.000000000000000000e+00
-9.862627379741736311e-01,8.648775140328833488e-02,-1.000000000000000000e+00
-9.687877202831564061e-01,-9.774939258206019610e-02,-1.000000000000000000e+00
-9.359785111310507943e-01,-2.687329480070888010e-01,-1.000000000000000000e+00
-9.046572226522289206e-01,-6.256772330796235293e-01,-1.000000000000000000e+00
-7.871549499904826330e-01,2.919559728133127030e-01,-1.000000000000000000e+00
-6.209358117261090104e-01,4.528626708808783929e-01,-1.000000000000000000e+00
1.705220012878694291e-01,-7.657648928371021402e-01,-1.000000000000000000e+00
-4.295822099412041073e-01,-1.183377911271736416e+00,-1.000000000000000000e+00
-5.947133948084812882e-01,-1.593455865476845812e+00,-1.000000000000000000e+00
1.228268678930685587e+00,-3.204019036283830002e-01,-1.000000000000000000e+00
4.746219316286212075e-01,-2.461349034462473606e-01,-1.000000000000000000e+00
-1.478724283929051975e+00,1.540632169474613899e+00,-1.000000000000000000e+00
-1.446245010817834631e+00,-1.283929602359615174e+00,-1.000000000000000000e+00
-1.816012943829070858e+00,-1.457372306540172247e+00,-1.000000000000000000e+00
-1.923952769891003056e+00,-1.057577735385483608e+00,-1.000000000000000000e+00
-1.936137238401395289e+00,-7.780180079249870984e-01,-1.000000000000000000e+00
-2.012538771943838345e+00,-6.448557948030722020e-01,-1.000000000000000000e+00
-2.042019840146005460e+00,-5.215739307926708923e-01,-1.000000000000000000e+00
-2.191923059080887803e+00,-7.807865127003963540e-04,-1.000000000000000000e+00
-2.233127359446644089e+00,1.898619563387852482e-01,-1.000000000000000000e+00
9.724196952164709806e-01,-2.122456791649079300e+00,-1.000000000000000000e+00
9.765353861521118839e-01,-1.902047575449905992e+00,-1.000000000000000000e+00
9.821498055141605343e-01,-1.675227326374195469e+00,-1.000000000000000000e+00
9.750297143982726844e-01,-1.473750710140344422e+00,-1.000000000000000000e+00
1.136881566298328039e+00,-1.261299972307810879e+00,-1.000000000000000000e+00
-1.825273674854478001e+00,-6.240668548846576291e-01,-1.000000000000000000e+00
-1.586231284716344225e+00,-3.261067628298179311e-01,-1.000000000000000000e+00
6.209587185109105567e-01,-2.310494782808405034e+00,-1.000000000000000000e+00
-1.282351165514439062e+00,1.362899049720451172e+00,-1.000000000000000000e+00
3.748074158356397012e-01,9.492233305127254495e-01,-1.000000000000000000e+00
1.409352898296924117e+00,7.055402474321011974e-01,-1.000000000000000000e+00
-2.403617548998380204e+00,4.704724390897593311e-01,-1.000000000000000000e+00
1.300873127736478896e+00,1.594903091065209111e+00,-1.000000000000000000e+00
-3.854664026153349354e-01,-2.797505681192599680e-01,-1.000000000000000000e+00
-2.460217708051827934e+00,8.700111254400461069e-01,-1.000000000000000000e+00
-7.760903692524658837e-01,-1.725314114714030511e-01,-1.000000000000000000e+00
-8.193272600970308295e-01,-2.997423092847111836e-01,-1.000000000000000000e+00
-3.823636423626918801e-01,4.589209908799830040e-01,-1.000000000000000000e+00
-2.707747393668152314e-01,5.115653416515342916e-02,-1.000000000000000000e+00
